Date,Bergen County,Middlesex County,Essex County,Hudson County,Monmouth County,Ocean County,Union County,Camden County,Passaic County,Morris County,Burlington County,Mercer County,Somerset County,Gloucester County,Atlantic County,Cumberland County,Sussex County,Hunterdon County,Warren County,Cape May County,Salem County
1/31/2002,293497.4873,226098.8306,242370.562,209085.6262,252811.763,173729.5287,242598.4968,116710.1176,222122.8974,303162.4211,154782.6455,178381.4486,296494.9132,141212.1132,129254.0143,103157.1643,184118.8696,315175.0149,199143.7088,207270.4052,114890.793
2/28/2002,296130.9896,228391.3888,244423.8484,211374.8399,254939.3571,175569.3342,245698.4309,117150.6449,224059.4023,305307.4797,155668.2795,180116.6511,298889.0887,142223.7446,130176.2301,103781.0166,185349.1738,316717.4885,200444.4,209190.5318,116016.0682
3/31/2002,298888.918,230659.0088,246641.6081,213688.967,257286.704,177640.8543,248288.8653,117460.8102,226042.2436,306940.4798,156736.4829,181757.8395,301345.7965,143278.9027,131054.5437,104593.6949,186554.1229,318811.247,201603.6709,211017.6538,117212.0805
4/30/2002,301381.7209,232981.7846,248921.2229,215898.4545,259828.5732,179845.6407,250070.8479,117767.1125,228119.5579,309053.1056,157969.9512,183357.2702,303659.4856,144119.6375,131927.9014,104327.2566,187798.0179,320977.0027,202845.6794,212879.1124,118449.1464
5/31/2002,304021.7672,235174.9925,251373.8762,218129.5199,262158.6567,182085.7676,252387.0774,118192.8341,230254.7236,311613.3978,159228.0141,184961.4577,306181.3947,144854.491,132834.9048,104573.0243,189101.803,323201.3507,204075.6206,215533.648,119509.7326
6/30/2002,306925.3031,237533.7886,254066.7249,220733.0625,264537.4927,184567.1824,254917.6804,119011.5737,232589.7831,315129.523,160718.4998,186819.8272,308930.7221,145774.9175,133915.3482,103914.1663,191055.2805,325636.156,205722.1542,218636.6099,120515.9724
7/31/2002,310138.6228,240086.1957,256985.5808,223487.8489,267194.5305,187280.0256,258454.7329,119903.7798,235090.9921,318410.7062,162466.1616,189035.5581,312593.7862,147087.1754,135131.3077,104032.0485,193605.6459,328739.1995,208076.6361,222077.8615,121443.5092
8/31/2002,314338.6359,243156.6647,260210.0662,226441.3069,270936.8396,190514.5641,262253.8976,121191.3093,237927.7639,322433.6645,164679.2204,191565.7366,317059.3667,148711.4831,136714.1116,103375.4107,197199.6858,332138.394,211356.9686,225417.4182,122355.4307
9/30/2002,319692.9126,246140.3695,263410.7769,229236.4651,275002.5578,194549.2448,266385.1103,122831.532,241247.2482,325867.7912,167069.4371,194171.6432,321880.5326,150285.4151,138532.7758,103578.8626,201862.1418,335182.5105,215140.3235,228602.115,123302.4507
10/31/2002,324838.2303,249001.7574,266925.9691,232132.8006,279374.2911,199173.8532,270925.2967,124480.0617,244966.3147,329882.6558,169438.4487,196749.3817,326771.4574,151864.0152,140707.5455,104088.5674,206402.4772,337873.9593,218787.2702,231969.8051,124213.1908
11/30/2002,328867.9396,251807.9045,270296.5669,234881.5524,283225.1955,203721.5213,275733.1512,125745.6088,248542.9451,333608.5595,171754.2847,199169.754,330672.587,153558.337,142925.7332,104616.7409,209925.6827,341527.2907,221663.6924,235289.3027,124963.5458
12/31/2002,332183.8329,254947.7674,273746.4527,237493.5048,287062.603,207259.8813,280375.3703,127156.517,251509.766,338045.0342,174035.3594,201473.3129,333717.5791,155188.7298,145055.3336,105086.6722,212083.3829,345266.845,224131.7678,238845.6513,125558.3859
1/31/2003,335760.6053,258734.7455,277216.6038,240030.0794,290637.2738,209969.7877,283532.752,128685.244,254623.9222,342044.3464,176195.9807,203985.9322,336389.7628,156563.5943,146829.8105,105553.3231,213938.6905,348912.1253,226054.1306,242473.7583,126126.3863
2/28/2003,339900.474,262389.3784,280802.7459,242693.079,294204.4672,212547.233,285882.8998,130359.6894,257759.837,345553.8897,177935.6797,206417.2615,339198.7699,157692.9254,148426.8991,105968.2628,216059.0195,351135.9247,227729.2895,246243.1858,126761.3274
3/31/2003,343551.635,266019.7156,284186.5848,245461.0272,297896.757,215611.5348,288152.9261,131274.8422,261131.1074,348881.0488,179514.5567,208807.9341,341677.9296,158879.2867,149975.1485,106331.956,218143.5046,353243.4768,229289.7252,250162.1719,127386.6342
4/30/2003,346973.224,269246.2428,287353.1678,248111.9546,301303.2443,218740.841,290884.0491,132447.0589,264115.4859,351788.9438,181314.8287,210782.35,344345.2214,160486.8253,151793.5003,106709.6108,220731.7414,355557.6668,231621.4697,254225.8155,127996.5453
5/31/2003,350312.2197,272411.0394,290533.2768,250764.943,304781.1457,221864.3273,293578.7518,133671.0842,267431.6419,354672.5032,183386.2778,212875.6661,347455.5467,162521.6298,154010.5123,107292.5987,223046.2585,358299.9247,234744.1242,258707.5484,128803.8383
6/30/2003,354021.7545,275581.2871,294027.0135,253754.2745,308184.2837,224906.4389,296652.7558,135188.9778,270990.5218,357554.9921,185910.0129,215133.7999,351089.6662,164780.5673,156503.3883,108217.7305,225843.5104,362070.1508,238664.7451,264158.8556,129767.7039
7/31/2003,358076.5364,278534.7904,297793.5545,257015.553,312134.2545,228626.6771,299834.971,136752.6046,274511.4419,360959.9496,188527.792,217766.2728,354258.3398,167245.7887,159160.7358,109349.3262,228693.4436,366025.2789,241762.8023,269582.126,130794.641
8/31/2003,361973.5117,281515.7166,301702.0331,260513.8766,316253.6357,232642.377,303274.353,138763.532,277834.334,364518.817,191669.6466,220393.4176,357016.0678,169718.8858,161649.7194,110646.9747,231935.4308,370452.3229,244899.6984,274802.0541,132369.3422
9/30/2003,365373.094,284236.0108,304666.6381,263837.6738,320424.8578,236199.0061,306485.7016,141214.4175,280957.8087,367856.7668,194673.1302,223074.3321,359645.413,172072.6605,163830.0632,111769.566,234839.3328,374185.3894,248011.6707,279140.0925,134267.2592
10/31/2003,368495.4747,286249.5437,306696.4895,266952.5805,323782.0858,239282.5013,310408.2385,143723.7644,284129.679,371108.5242,197475.7245,225450.3474,362175.5325,173688.1836,166115.126,112732.871,237384.2773,377369.5407,251533.142,283385.4643,136520.4266
11/30/2003,371410.9195,287712.5753,307772.0873,269898.5976,326491.308,242013.5455,314557.9059,145730.6995,287107.4975,374267.6759,199652.6178,227548.852,363962.7013,174990.2267,168423.7882,113649.0279,239738.2228,379241.8776,254773.7854,287422.8595,137849.9036
12/31/2003,374252.7549,288919.787,309327.8297,272636.1223,328862.6757,244818.3087,317882.1081,147094.6157,290465.7751,377339.4254,201610.0587,229483.7638,366068.7189,176264.5904,170793.4499,114487.7102,242053.0804,380448.3075,257169.3577,291697.2477,138815.1582
1/31/2004,377267.6939,290475.3628,311156.2262,275297.9408,331589.2005,247645.5744,320711.3689,147946.7962,293319.3451,380617.3534,203686.7453,231434.5025,368266.2511,177828.6259,172799.9777,115503.6604,244527.7008,381434.9332,259257.6414,295955.0046,139486.2017
2/29/2004,380247.1581,292306.5515,313403.1653,277884.8013,334688.5299,250145.1528,322844.2985,148786.3691,296170.4765,384214.6967,206050.977,233748.2739,371381.5243,178772.8554,174588.9468,116590.3632,247275.9426,382935.714,261639.2134,300843.3654,140708.8354
3/31/2004,384000.1601,294418.388,315767.672,280570.5244,337900.5556,253014.2506,325680.1488,149883.9515,298384.3245,388744.7275,208355.0471,235880.9689,374936.7767,179969.0583,176683.1765,117934.2979,250015.9337,384608.3145,264112.9002,306108.7931,142120.7289
4/30/2004,387457.7603,296889.2496,318518.8406,283461.7578,341292.9205,256653.8372,329035.4656,151306.4134,300810.3621,392822.3752,210458.3163,237921.5737,379208.9041,181689.8482,179022.2511,119512.1361,252546.2633,386593.5447,266746.3635,311470.1677,143723.6551
5/31/2004,392120.5602,300068.4052,321495.9199,286677.381,345003.5682,261162.4247,333339.4179,153297.9171,303431.1598,397036.6339,212558.9159,240584.213,383524.1423,184254.0918,181988.6823,121088.5496,255033.5319,389415.7754,269059.4196,316737.0949,
6/30/2004,397187.4011,303663.1203,325045.8012,290565.7219,349715.2665,265875.7301,338141.9054,155870.6106,306130.3118,400649.625,215105.4104,243422.6156,387827.1541,186742.4618,185161.9703,123165.1675,258051.8694,393076.5996,271587.8538,321848.7819,
7/31/2004,402885.805,307971.478,329281.4798,295438.6186,355009.0445,269352.6181,343089.9217,158769.9583,309117.6408,405217.7531,217968.9765,246491.7583,392121.6765,189241.5204,188926.3425,125848.2397,261594.2432,397519.3588,274284.8549,327524.858,
8/31/2004,408006.1196,312847.7036,334057.8598,,359711.9977,272002.2579,347816.7436,162282.1975,312407.7223,410294.592,221060.1911,249450.1793,397423.912,192082.73,193008.2482,128674.5723,265154.4188,402161.1103,277010.7117,333611.2139,133763.331
9/30/2004,412565.8546,317749.279,339165.257,309603.9242,363621.1635,274508.0509,351618.5621,165469.314,316107.9028,415678.3557,223766.2416,253030.8349,404174.6178,195109.948,197318.9968,131693.3091,268464.1262,406620.5873,279638.0365,339538.6826,133922.3502
10/31/2004,417831.3552,321851.7899,344152.851,315302.9981,367015.0304,277847.5277,355219.1107,168545.4998,319932.2126,420378.397,226352.3769,256792.4457,410987.0455,198114.3478,201093.763,133683.5499,271083.8566,411337.462,282364.4779,346896.3319,135048.795
11/30/2004,423448.6622,325086.0602,349063.8485,318705.2951,371900.5804,281625.8809,358310.1606,170705.3609,323225.6589,423863.8024,228585.9085,260470.5534,416249.8826,201078.913,204251.9505,135658.8809,273568.7923,415272.2137,285279.9742,353147.9306,136341.5609
12/31/2004,428860.8508,328203.6379,353400.9265,323276.8276,376218.5662,285117.0418,361992.5606,172368.8329,326260.6439,426651.2091,231075.1625,263549.4261,419794.2366,204261.8038,207032.8845,137293.6552,275932.657,420185.4054,288421.751,358999.2184,137560.1819
1/31/2005,433299.4738,331754.2741,357876.3776,328729.0487,380335.3666,288287.6979,365448.8911,173976.3114,329084.6174,429690.4647,233552.7252,266553.7779,422315.3268,206675.1094,209859.4053,139603.0034,278601.0843,423553.8695,291578.9568,362239.2472,138660.0267
2/28/2005,437718.0563,334950.0372,362062.6972,334758.9763,383629.2081,290850.2794,368822.0971,175717.5141,331931.2109,431449.4449,235923.5239,269092.773,426733.1578,208810.5199,212456.6415,141728.0015,280947.6568,426846.6868,294849.0031,366367.4503,139487.3793
3/31/2005,441993.1163,338131.5883,366185.701,340009.5902,387415.6108,294044.4098,373411.8896,177650.5013,334795.6982,433066.7886,238291.1221,271603.9733,431013.1884,210308.8165,214857.853,143777.5431,283377.94,429572.8258,297996.5703,370765.0066,140508.9499
4/30/2005,447088.0882,342144.8115,369904.2533,345336.4121,392104.3474,297663.7488,378616.8752,179431.5511,338143.3977,436500.5233,240955.6971,273876.7987,435627.9217,212157.0587,217821.8935,145587.8034,285895.6084,433373.2872,300780.9496,376061.389,142629.4372
5/31/2005,452232.8309,347005.5913,373220.9821,350445.2712,396968.6124,301785.9765,383838.3155,181590.9867,342038.4331,442623.3177,243899.1488,276640.5397,439374.149,214440.5208,221217.8158,147654.2292,289156.1035,437577.8422,303397.6004,381484.8885,145810.9274
6/30/2005,458047.9889,352240.2576,377004.3323,356182.0684,401618.6099,305684.7328,388095.3054,184016.0648,346469.2703,449621.5799,247132.2557,279761.047,443742.9183,217210.9116,225152.9444,149654.1059,292621.7253,442197.3368,305777.2795,387342.3738,149586.4634
7/31/2005,463586.07,357111.3554,380683.5071,362238.5086,405480.4565,308915.5688,391900.4762,186921.8981,350686.1727,454970.2578,250503.9946,283547.0588,448546.7291,220757.7111,229217.3226,151930.6559,296140.8869,447498.7835,308505.8999,393142.3316,152913.7449
8/31/2005,468677.5461,361694.2503,385154.7213,368577.8526,408777.5643,312270.0488,396731.8005,189464.9782,354786.8826,459526.826,253967.8958,287398.4616,452672.0923,224133.4884,233574.3102,154867.2886,299705.9567,453036.3713,311352.1872,398775.861,155812.3013
