Date,Bergen County,Middlesex County,Essex County,Hudson County,Monmouth County,Ocean County,Union County,Camden County,Passaic County,Morris County,Burlington County,Mercer County,Somerset County,Gloucester County,Atlantic County,Cumberland County,Sussex County,Hunterdon County,Warren County,Cape May County,Salem County
6/30/2017,461175.2535,315022.4567,365648.1473,376038.7384,402024.2888,280745.1383,346410.5232,163835.6259,308905.7243,431784.556,226565.7748,237168.4096,406258.4018,205447.6906,169670.0803,135154.7294,231657.174,387497.6892,234944.7093,354606.3199,146821.3874
7/31/2017,462727.9976,315967.2087,366746.8542,379257.3535,403811.9927,281645.1245,347371.4308,164105.183,310644.8909,432961.6258,227154.4061,237920.4984,407410.7109,205625.334,170462.0647,135039.4544,232894.0648,388638.2213,235622.9439,356240.7044,146820.8717
8/31/2017,464033.2534,316500.4707,367102.4826,382902.0568,405380.8637,282449.5614,347800.738,164467.801,312286.1093,433800.1972,227433.0265,238057.9942,408094.4331,205665.0958,171503.4637,135444.6999,234154.6216,389322.1204,235748.8227,357440.035,146530.8753
9/30/2017,465230.9785,316747.3135,367315.2201,386760.3048,406829.8941,283219.4735,348985.9653,164653.932,313817.4093,434477.4631,227804.5146,238123.5188,408732.4659,205786.4118,172533.6408,135876.7776,235118.8661,390159.3403,235533.9735,358319.992,146838.8528
10/31/2017,466502.1981,317746.5921,367584.5591,390857.884,408258.5283,283905.6416,351109.552,164933.4766,315449.3966,435293.1602,228447.6128,238614.2693,409326.7684,206257.2947,173717.3176,136093.8211,236093.7524,390886.351,236013.6183,359364.9758,147752.7561
11/30/2017,467871.6497,319144.3713,368422.2136,394318.474,409796.5101,284816.3609,354077.747,165515.1868,316849.6032,436429.9352,229277.0934,240112.7335,410131.9278,206786.4079,174908.1691,135913.9616,237292.7433,391291.5816,236795.9471,360460.671,148972.091
12/31/2017,469068.6424,320957.2506,369974.8185,397865.3494,411286.8311,285508.7192,356292.1422,166222.0325,317757.6743,437376.7096,229837.3215,241638.9139,410830.8335,207272.7649,175667.0379,135632.4411,237783.1839,390787.4006,237742.3564,361858.2666,149652.7807
1/31/2018,469945.1887,322448.0874,372573.2819,400582.4002,413124.7364,286296.1093,358203.9816,166735.7823,318711.8753,438168.0563,229992.3283,242905.0336,411718.4002,207252.5209,175919.0788,135402.0483,238133.0847,389986.7171,238163.5441,362928.3513,149518.2308
2/28/2018,470484.2795,323935.6136,375130.6179,404214.0721,415265.3026,286767.2278,360086.6165,166881.5129,320065.2834,438672.4267,229920.3942,243552.2311,412655.6623,206780.8636,175751.5777,135150.4467,238035.6038,388969.9015,238113.1225,363531.8254,148954.9197
3/31/2018,471763.5512,325490.6896,377701.8448,408179.3993,418055.7869,287680.5072,362387.0806,167256.3678,321947.2108,439701.6751,230063.4654,244619.894,414156.1614,206330.8863,176081.3809,134894.8802,238852.2987,389205.2192,238280.8529,364242.9717,148226.1837
4/30/2018,473357.8302,327057.7569,379742.5796,411871.9129,420553.0327,288451.1263,364823.1538,167521.5298,323549.6832,440900.3787,230197.9377,245668.0513,415754.8746,205700.7448,176555.884,133817.8471,239306.3627,390449.7835,238360.8209,365477.4474,146977.4825
5/31/2018,475499.3702,328529.2793,381730.4264,415536.821,422867.9749,289632.3476,366693.9892,167683.8142,324912.5107,442467.747,230410.6134,246819.1204,417499.7404,205320.4309,177292.4424,132791.1264,239467.8013,392282.814,238790.0635,367474.8321,146106.7127
6/30/2018,477011.0143,330064.2487,382933.4473,418441.3528,424891.4701,290761.1135,368019.378,167438.512,326128.3463,443594.717,230507.4615,247456.5136,419009.7634,204933.659,178093.1944,131829.2271,239276.7982,394273.2359,239178.6246,368941.9359,145328.8408
7/31/2018,478983.843,331627.6434,384193.5945,421928.5438,427261.8237,292360.1548,368992.5659,167846.1008,327727.5271,444959.2294,231318.5364,248220.174,420330.7766,205354.8984,179484.8714,132154.7614,239982.5835,395941.7542,240259.0214,370385.5334,145601.3754
8/31/2018,480003.594,333140.9024,385180.8437,424208.2888,429551.2341,293480.0467,369611.5478,168664.0583,329271.8199,445972.4439,232284.8072,248673.5248,421252.8736,206062.1036,181174.6472,133090.4766,241226.7467,397481.9471,241375.0072,371519.67,145360.8017
9/30/2018,480447.9509,333855.8673,386163.7534,425808.3361,431354.3533,294204.5984,370408.3915,169658.7511,330173.0997,446680.1368,233298.7113,248847.4864,421691.6637,206796.9294,182708.494,134019.5518,242566.0667,398132.8989,242019.7713,373197.6462,145067.4972
10/31/2018,480063.2199,334196.6674,386476.9672,425991.3963,432524.3907,294416.0995,370872.2795,170179.4447,330512.5613,446747.0206,233809.0073,248545.4999,421664.1211,207237.1003,184019.5581,134384.0397,243468.8699,397969.1855,242069.2795,374859.1108,144640.5668
11/30/2018,480381.2412,334731.0978,387207.6996,426146.2422,433598.788,294802.0017,371829.0762,170706.6915,331497.9953,446979.217,234326.2018,248711.4585,421594.5939,207549.0151,185203.7012,134405.7932,244871.1696,397613.8323,242198.7356,376470.0605,144485.6006
12/31/2018,480982.377,335673.3972,388458.9014,426505.2933,434673.7866,295341.7365,372791.4324,171196.3273,332984.8065,447374.5607,234880.442,249287.2729,421663.1429,207784.0624,186355.0718,134447.3693,246377.0314,397077.1675,242394.3855,377762.4232,144441.0367
1/31/2019,481433.0896,337197.6688,390207.578,428584.9767,435596.6682,296089.7966,374550.8467,171990.8918,335147.1476,447512.8856,235798.6396,250370.1001,421833.7781,208101.9221,187601.0999,135362.1218,247823.981,396485.0748,242807.5736,378859.1599,144513.9161
2/28/2019,481864.5447,338769.8438,392455.9487,431328.8647,436585.1238,297105.5251,376892.2704,173012.9734,337698.7128,447679.8302,236956.4488,251423.316,422303.7889,208977.2759,189138.0741,136967.182,249467.5609,396067.1116,243383.7587,380236.934,144672.522
3/31/2019,482652.753,341037.2304,395077.7243,434625.7612,437684.9453,298422.7916,379908.9702,174527.72,340894.3904,448467.0702,238431.8018,252666.6126,423247.0927,210401.3385,190958.3267,138764.8096,251305.5841,396148.5829,244349.6619,381736.7362,145131.5722
4/30/2019,483983.3566,343751.9297,398113.4556,437820.2274,439117.6584,300082.502,382938.4376,176323.1688,344200.9675,449731.1099,239935.7206,253962.1597,424618.994,212074.1759,192618.7112,140100.5247,253129.2642,397340.6866,245519.6998,383312.8425,145914.8536
5/31/2019,484796.2568,346570.1944,400069.3407,440356.1605,440249.2581,301375.8631,385166.8226,177640.5236,346296.469,450648.8265,241065.67,255092.2943,425417.681,213004.8592,193663.8924,140357.3777,253882.0713,398151.6105,246320.6459,384147.7345,146888.5836
6/30/2019,485541.2216,348617.7932,401261.7142,441981.2198,441259.6162,302381.3202,386108.9432,178600.057,347626.3807,450877.2409,241918.6948,256124.6957,425852.858,213556.1979,194495.1221,140516.217,254819.723,399138.3378,247232.2695,385004.2897,147759.5007
7/31/2019,485903.001,349650.6203,401509.9709,442679.4401,441791.3041,302748.4738,385909.3071,179001.3705,348527.3008,450562.2698,242371.5075,256642.7225,425645.3703,213645.394,195172.103,140100.5528,255967.0135,399368.3552,247844.4948,385714.6964,148158.28
8/31/2019,486231.0165,350176.1761,401846.9261,442969.9299,442008.9744,303093.7211,385109.8272,179405.6889,349403.1556,450118.0465,242722.6571,256992.0996,425518.0996,213957.8731,196020.23,139808.8897,257372.8223,399902.7026,248551.4172,386941.0475,148481.4704
9/30/2019,486144.3461,350509.7792,402066.5227,443197.1861,441586.6592,303186.3956,384434.1056,179729.0439,349813.0629,449469.1378,243050.9616,257092.5411,425127.1351,214224.6634,196772.5256,139434.6102,258379.9616,399863.4253,249026.0764,388357.1575,149090.794
10/31/2019,486719.0068,351282.401,403235.0412,444498.1285,441714.3657,303528.7063,384486.4153,180355.1628,350480.8434,449456.6358,243643.4972,257668.2231,424831.0167,214792.4959,197893.2942,139681.7336,259213.0378,399765.3091,249856.8396,390597.7908,150122.3004
11/30/2019,487888.7162,352755.6588,405201.6444,446454.6004,442759.7355,304463.2861,385804.572,181469.1367,352069.5758,449926.5391,244809.4587,258784.7971,424892.1649,215860.0265,199423.4966,140614.8643,260792.0075,399544.8295,250972.2089,392648.7817,151527.5168
12/31/2019,489394.4805,354679.5699,407516.1139,449070.2903,444482.7492,305695.9504,388383.9959,182910.419,354391.5778,450837.6184,246189.408,260344.5685,425177.3506,217251.3089,201069.1532,142003.5443,262313.2955,399518.5459,252452.0798,394617.741,152922.4715
1/31/2020,491673.3028,356622.571,410266.815,452168.9149,446486.1804,307767.7187,391589.3587,184860.6953,357148.9557,452403.3562,248285.9127,261940.9308,426726.0854,219128.5479,202720.4308,143835.0534,264133.87,400436.2192,254294.8387,396774.4614,154721.1719
2/29/2020,494453.7141,358149.7036,413282.0322,455652.085,448162.3559,309897.5004,394259.2342,186910.0271,359292.6301,454147.7486,250604.1668,263587.5789,428928.1431,221255.2298,204077.7227,145594.253,265669.2693,401819.8506,256489.775,400363.0505,156715.5456
3/31/2020,498126.2119,359759.9407,417136.0546,459718.833,450296.4766,312905.1562,396630.2802,189321.7686,361615.4931,456354.4477,253546.8221,265793.9548,432218.0235,223779.8863,205814.2552,147406.5765,267982.7618,404120.5593,259067.7619,404833.9805,159054.979
4/30/2020,501462.0326,361515.2933,421309.9612,463417.223,452427.0766,315335.5066,398936.8528,191719.0566,363747.3325,458303.0202,256303.1252,268126.5081,435178.1564,226331.2448,207509.0625,149455.1311,270358.5406,406321.7538,261539.8165,409121.2553,161556.4144
5/31/2020,503843.8969,362835.6223,424747.9081,466244.1456,453981.2655,317024.4525,400844.0782,193630.0232,365289.0037,459501.0835,258176.0209,269525.724,437142.525,228002.8899,208642.9352,151066.7778,271658.7414,407667.8325,263109.1374,412333.7449,163170.4916
6/30/2020,504651.1706,363396.2079,426562.3946,467175.4765,454068.9735,317469.1071,401442.2458,194857.2516,366074.4773,459202.3274,258849.6337,269742.6037,437457.8325,228580.149,209065.8974,151997.6898,271803.6103,407667.6779,263512.5252,414022.8991,164017.108
7/31/2020,503905.8826,363753.5883,426788.8287,466683.235,453731.393,317552.2164,401252.2299,195404.6289,366403.4648,457720.2139,258464.6369,269641.1521,436399.9882,228808.0992,209271.4995,151570.3973,271009.1575,406992.4292,262915.64,415460.3767,163651.0554
8/31/2020,504297.9323,365150.0185,427413.0935,466942.9273,455420.4904,318505.7199,401920.1497,196115.3959,368088.7193,457495.7715,258294.4019,269954.8285,436190.8891,229382.2101,210414.3801,151101.4022,271419.0278,408086.0386,262837.8738,417555.6878,163846.2742
9/30/2020,507038.0643,369102.1797,429823.7709,469744.2548,460427.8466,321283.5588,405422.2927,197532.8563,371855.0672,460070.8159,259293.2131,271510.3555,438053.4043,231016.3939,212781.282,151475.0371,273711.0446,411645.9923,264409.6274,421812.7565,165223.7487
10/31/2020,512233.9659,373594.1872,434374.8554,474453.6575,,325941.9689,410564.4385,199938.1406,377226.255,465069.0125,261695.6839,273593.1719,442137.1129,233319.0562,216324.3076,152775.2883,278060.1146,416956.948,267762.7065,428420.4778,167800.4337
11/30/2020,518594.7262,378086.1335,440607.8583,479388.0439,477435.9212,332194.0368,417164.4787,203430.2693,383514.3922,471457.5021,265228.6012,276750.3404,447505.8775,236662.0507,220704.6694,154955.0103,283515.2638,422949.9897,272339.8559,436931.4509,171010.1826
12/31/2020,525310.7434,381583.4062,448294.2396,484135.6526,487298.8526,339308.0621,423897.2825,207437.5889,390110.1524,478329.3864,269089.4797,279800.8219,453091.0052,240532.9405,225412.743,157470.5193,289485.5427,428831.0335,277578.3956,446877.5197,174082.9844
1/31/2021,531319.3486,385049.3054,455274.2901,487599.486,496404.5946,346310.7178,430645.7775,211623.935,395782.044,484574.8237,272957.3391,282796.2342,457927.7413,244435.4722,229708.8366,160531.0632,295189.5568,434160.206,282817.6303,456542.0099,177249.2456
2/28/2021,537467.117,389209.3198,461686.2404,491311.0249,505157.0314,353322.2478,437936.3753,215792.2475,401441.5059,490883.2744,276830.3842,285714.524,462510.2357,248337.564,234022.5146,163880.3392,301408.7049,439362.8752,288353.266,465917.7553,180752.7554
3/31/2021,543587.8355,393224.8644,466882.894,494815.2663,513458.0993,360056.3948,444362.8724,219686.7057,406583.92,496432.6049,280514.3552,288607.0908,466717.7646,252202.4697,237894.7925,167069.6017,307092.3674,444118.0534,293725.625,475444.4702,184244.6753
4/30/2021,550010.6603,397378.3477,472184.6737,498572.0488,522355.1589,367425.3663,450259.6634,223144.4202,412156.1545,501878.1844,283924.0033,292065.3343,471429.687,256298.5535,241909.7673,170048.6321,312870.6477,449562.4336,298852.4771,486083.2281,187839.7707
5/31/2021,555915.7312,401557.6933,476805.6861,502483.3273,531090.0754,375072.1521,455046.2381,226284.9011,417096.16,506716.7551,287271.3887,296004.4813,476193.1264,260453.7865,245967.0686,172787.8927,317896.8354,455015.022,303644.8184,498656.2726,191319.1237
6/30/2021,561290.9448,405548.3795,480781.6771,506398.6108,539382.2382,382834.4758,459532.9638,229773.7972,421466.7697,511048.3916,290771.3243,300520.6275,480968.4662,264503.2084,250409.8421,175861.537,322307.7697,460329.1212,308052.6536,510799.3013,194854.3923
7/31/2021,565443.9555,409597.8211,483604.4425,511723.9665,545481.5627,389179.8486,463820.2536,233690.0682,425156.5424,514482.0145,294444.1976,304843.3486,484898.9985,268040.7089,254972.5112,178947.525,325872.42,465128.9128,311475.2258,522386.6427,197988.1396
8/31/2021,567519.9086,412147.4144,485097.8511,516147.7384,548869.0436,393806.3201,466247.1067,237147.8482,427154.2989,516254.8834,297575.2645,308176.9026,487110.4757,270675.8408,259207.3471,181396.9028,328341.0843,468763.0305,313504.5314,531866.4412,200598.7623
9/30/2021,567647.7376,414182.9535,485855.8775,520009.9806,550092.0248,396894.7997,468015.5885,239465.0119,428246.6534,516923.4362,299778.8428,310466.1607,487472.2811,272395.4063,262597.3624,182944.507,329933.2034,471111.7989,314306.4199,541066.6649,202388.0736
10/31/2021,568068.3817,415700.3698,486723.7385,523007.3501,551478.95,400191.5998,469979.204,240942.6835,429289.1358,517788.2087,301333.7633,312246.3482,487597.3347,273726.0717,265527.3695,183916.0564,331211.8411,472563.425,315127.7719,549855.1419,203716.5694
11/30/2021,569968.506,418142.443,488949.0943,526269.2865,554147.0901,404079.3632,473604.5597,242721.1651,431952.055,520040.8904,303145.803,314350.3644,489029.5214,275556.3542,268487.0843,185440.4337,332622.7827,474600.1515,316992.6516,558959.1167,205308.061
12/31/2021,572951.8839,421054.8757,491526.4695,529093.9528,558094.2961,408197.9392,477479.6107,245131.8689,434973.2859,523157.5096,305553.8078,317141.7287,492048.7326,278132.6509,271839.613,186802.7654,334562.5645,477422.6734,318708.7449,567520.8315,207226.2376
1/31/2022,576344.2641,424101.741,494797.4149,530170.3078,564488.2793,414026.0195,480881.7057,248631.6614,438289.0931,527119.3652,308925.4982,320350.5539,496688.9047,281678.6863,275223.7155,189051.3108,337163.3501,480930.1183,321086.6471,575948.9556,209923.3795
2/28/2022,580513.0724,427159.5674,498611.7742,530269.5994,572951.0438,421377.9662,484465.6493,252751.0482,441344.6319,531203.4835,312632.7139,324165.1736,502192.7021,285913.6179,278679.7293,191696.6424,340081.5961,484836.3281,323828.7703,584641.4337,212592.9793
3/31/2022,586657.3199,430647.4017,503749.9656,531849.3574,584312.8877,430531.964,489335.1799,257061.4364,445691.4896,536739.4291,316851.4713,328579.1343,509176.6469,290527.6632,282546.8102,195052.4449,343608.3577,489453.902,327717.3449,593915.2568,215202.8568
4/30/2022,593817.0405,434469.3888,509582.4638,534878.2329,596494.5109,439041.8916,494780.3177,260915.9836,450215.5413,542856.873,321142.4697,333501.9032,516318.2441,295274.0409,286965.4697,198130.0532,347437.886,494621.9315,331956.6449,604383.1639,217707.455
5/31/2022,601849.7988,438739.8797,516229.0983,539471.8775,608723.7655,446871.362,500041.5969,264555.0609,455159.7254,549975.81,325370.296,338349.8898,523615.4226,299748.3657,291349.386,200851.4011,352042.0531,500015.1398,335433.2519,615333.0612,219944.9778
6/30/2022,608279.0248,442479.7265,522488.2472,543602.2691,618930.1584,453883.2335,503760.9652,267771.1644,459004.5436,556029.7761,328865.1265,342104.0509,529817.0675,303473.498,295002.0017,203193.2594,356161.3837,504574.885,338166.2295,625166.3458,222083.2642
7/31/2022,611332.9138,444648.3265,526784.4755,545796.5658,624590.3712,458614.2563,505097.6632,269563.9445,461181.9201,559347.3413,330569.9762,344187.7803,533419.7892,305255.6936,297012.6119,204046.22,358358.1928,506627.1161,339197.1671,629492.6746,222723.3105
8/31/2022,609575.1325,444889.0405,527418.7119,545059.3904,625472.2323,460241.9495,503965.6737,269370.2402,461468.9659,559380.7432,330517.5947,344244.305,534038.1846,304993.5425,297071.7348,203594.6572,358119.6864,506030.3341,338698.6911,627256.3133,222216.5092
9/30/2022,605029.6697,443826.1452,525425.5331,541820.0501,623241.7472,459429.2634,501634.3076,268548.5758,460470.1788,556991.854,329787.0685,343572.3802,532271.748,303763.7356,296480.1847,202954.6721,356858.719,504446.748,337508.4489,621754.4397,221250.2212
10/31/2022,600733.7134,443231.6975,523044.0438,538931.1429,621803.0272,458933.0822,500558.9739,268196.23,459934.0069,555234.9104,329661.4722,343169.6186,530762.6385,303111.9463,296567.2092,203457.6509,356235.6966,504116.1682,336802.6923,617643.6184,220908.9478
11/30/2022,598099.6154,443136.0882,521364.701,536433.9059,621420.2742,459259.7962,499951.6075,268558.5754,459834.5436,554136.999,330167.2894,343426.7438,529642.3619,303189.9676,297409.9094,204484.6158,355969.7784,504569.1814,336331.9151,615548.7483,221133.0501
12/31/2022,596617.8574,443304.9977,520222.7112,533781.3866,620837.708,459340.7787,499175.9494,269107.5314,459691.9531,553599.8147,330586.256,343871.7904,528369.7465,303552.4194,298347.6647,204999.9263,355142.2773,503477.7206,335496.1001,613229.3885,221463.355
1/31/2023,598786.6158,446449.1547,522550.7275,535726.5219,619688.9615,459451.3103,501424.3374,271731.787,461759.8964,555730.9621,332793.084,346684.5196,529714.5681,305486.1004,300800.7373,207835.6757,355856.7695,504186.5305,337422.5357,611699.3823,224668.2406
2/28/2023,601725.8297,449873.4124,525532.7063,539516.2163,618677.6159,459272.922,503966.3465,275112.0252,464174.3849,558770.4321,335354.3392,350532.6597,532172.9532,307875.2242,303940.6408,211114.8951,357058.0686,505099.2441,340250.9976,612586.0912,227976.2961
3/31/2023,606229.9298,454230.287,529522.9075,545610.6139,620146.7404,460402.5699,507734.1316,278815.4002,467873.1633,563874.8579,338675.0745,355608.0782,537073.4623,311019.0405,307510.8524,214979.2128,359524.8431,508589.1864,344051.7104,617617.2375,231433.9592
4/30/2023,608929.7912,456252.1953,531592.4715,548323.5214,623047.413,461507.3282,509374.0366,280983.6291,469965.9094,567140.6649,340507.6268,359412.6621,540691.8228,313252.9237,309608.4358,216195.9598,360504.0898,509631.6997,344656.2254,623788.1251,231958.9283
5/31/2023,612855.0961,458944.3181,535155.3713,551887.5847,628037.7389,463838.0018,512786.9504,283301.4599,472874.3397,570916.6073,342969.9409,363530.9102,544696.2245,316047.6968,311169.6537,217284.9981,362187.7745,511386.9207,345542.4458,629914.6024,232600.8245

